## Skjema
Kartlegger	Transekt	Tid	Dato	East	North	Dybde	Bunnforhold	Rekke	Klasse	Orden	Familie	Art (latin)	Norsk navn	Antall	Morfotype_svamp	Naturtype
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_176	10:46:13	2024-07-04 00:00:00	12.0482619312308	66.1526984787156	51.245518	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	2	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-5_174	10:46:13	2024-07-04 00:00:00	12.0503265658797	66.1529721389981	62.107326	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-4_186	10:15:19	2024-07-04 00:00:00	12.0496644669846	66.1545049092078	65.259478	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-4_186	10:15:19	2024-07-04 00:00:00	12.0496644669846	66.1545049092078	65.259478	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-4_186	10:15:19	2024-07-04 00:00:00	12.0496644669846	66.1545049092078	65.259478	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-4_186	10:15:19	2024-07-04 00:00:00	12.0496644669846	66.1545049092078	65.259478	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	3	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0486279428786	66.1543492865094	49.497711	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-4_187	10:15:19	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T01-2_201	09:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T01-2_201	09:38:34	2024-07-04 00:00:00	12.0514265294873	66.1439546355865	29.059831	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	2	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	2	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_205	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	2	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	3	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-24_206	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-24_207	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-24_207	17:58:42	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T02-23_209	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-23_208	17:37:10	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	3	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T01-10_126	14:31:26	2024-07-04 00:00:00	12.0456473161655	66.1543126515207	25.7	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	6	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	3	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	4	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-22_212	16:23:37	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-21_215	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	5	4	
Åkerblå AS	segment_T02-21_215	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-21_215	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-21_215	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-21_215	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-21_216	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-21_216	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	1	
Åkerblå AS	segment_T02-21_216	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	4	
Åkerblå AS	segment_T02-21_216	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
Åkerblå AS	segment_T02-21_216	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	2	4	
Åkerblå AS	segment_T02-21_216	16:54:30	2024-07-05 00:00:00	12.0522378872327	66.145799282763	34.889256	fast fjell og store blokker: > 630 mm (FF)	Porifera					Svamp	1	3	
